beginend	dist	hours	idvelo	lat0	lat1	lng0	lng1	name0	name1	number0	number1	time
end	1.4106060119558812	0.18333333333333332	139	47.23570567397708	47.247417297125864	6.021461994271495	6.028643227134329	18 - SAINT-JACQUES (CB)	22 - LIBERTE	18	22.0	2014-05-23 01:40:37.999864
begin	0.0	0.0	70	47.232098051962886		6.035135506401409		23 - RIVOTTE		23		2014-05-23 01:41:37.999864
end	1.6604697940260076	0.18333333333333332	85	47.230679917904574	47.245601166043805	6.028241933846067	6.029112984244656	15 - TARRAGNOZ	04 - FLORE	15	4.0	2014-05-23 01:41:37.999864
begin	0.0	0.0	0	47.23549883612933		6.015246632284997		09 - LA CITY (CB)		9		2014-05-23 01:42:37.999864
end	1.3975682525540494	0.18333333333333332	70	47.232098051962886	47.24274259048728	6.035135506401409	6.025292335375532	23 - RIVOTTE	05 - ISEMBART	23	5.0	2014-05-23 01:52:37.999864
begin	0.0	0.0	119	47.23532713371164		6.025415743969972		12 - GRANVELLE (CB)		12		2014-05-23 01:53:37.999864
end	1.487521281536461	0.18333333333333332	0	47.23549883612933	47.240378590402976	6.015246632284997	6.033592242591653	09 - LA CITY (CB)	07 - GARE MOUILLERE	9	7.0	2014-05-23 01:53:37.999864
begin	0.0	0.0	54	47.232972634791274		6.020189619260524		17 - PREFECTURE		17		2014-05-23 01:54:37.999864
end	1.4559474444134786	0.18333333333333332	54	47.232972634791274	47.24598	6.020189619260524	6.0224	17 - PREFECTURE	01 - GARE VIOTTE (CB)	17	1.0	2014-05-23 02:05:37.999864
begin	0.0	0.0	44	47.24010992877723		6.027358757731064		24 - MEDIATHEQUE		24		2014-05-23 02:06:37.999864
end	0.7194905927351982	1.0	147	47.237975621583274	47.232972634791274	6.026233043233463	6.020189619260524	25 - MORAND	17 - PREFECTURE	25	17.0	2014-05-23 02:08:37.999864
begin	0.0	0.0	56	47.242989691774426		6.022069520897031		02 - SQUARE BOUCHOT		2		2014-05-23 02:09:37.999864
end	1.5619920596698929	0.18333333333333332	56	47.242989691774426	47.232098051962886	6.022069520897031	6.035135506401409	02 - SQUARE BOUCHOT	23 - RIVOTTE	2	23.0	2014-05-23 02:20:37.999864
begin	0.0	0.0	87	47.234686721360035		6.029668698192095		13 - VICTOR HUGO		13		2014-05-23 02:21:37.999864
end	0.525911475767504	1.0	148	47.237975621583274	47.239837298410414	6.026233043233463	6.019829222956177	25 - MORAND	03 - MADELEINE (CB)	25	3.0	2014-05-23 02:26:37.999864
